"Gene_Order"	"Gene_EntrezID"	"N_HitLists"	"DE_Prior_Rank"	"Gene_Name"
"9477"	254896	9	0.505633215105362	"LOC254896"
"9478"	221302	10	0.505633215105362	"ZUFSP"
"9479"	130013	9	0.505633215105362	"ACMSD"
"9480"	11059	12	0.505633215105362	"WWP1"
"9481"	5814	11	0.505633215105362	"PURB"
"9482"	735301	8	0.505476736907991	"SNHG9"
"9483"	253512	11	0.505424577508867	"SLC25A30"
"9484"	55339	15	0.505346338410182	"WDR33"
"9485"	27087	11	0.505346338410182	"B3GAT1"
"9486"	30850	11	0.505268099311496	"CDR2L"
"9487"	347273	13	0.505215939912372	"MURC"
"9488"	55616	11	0.505163780513249	"ASAP3"
"9489"	3229	12	0.505111621114125	"HOXC13"
"9490"	57804	12	0.505007302315877	"POLD4"
"9491"	25913	14	0.505007302315877	"POT1"
"9492"	23167	11	0.505007302315877	"EFR3A"
"9493"	83989	12	0.504876903818068	"FAM172A"
"9494"	5429	13	0.504876903818068	"POLH"
"9495"	80232	10	0.504798664719382	"WDR26"
"9496"	140686	11	0.504746505320259	"WFDC3"
"9497"	51291	14	0.504694345921135	"GMIP"
"9498"	55631	12	0.504642186522011	"LRRC40"
"9499"	51016	11	0.504590027122888	"EMC9"
"9500"	100996539	8	0.504511788024202	"ITPR1-AS1"
"9501"	29958	10	0.504511788024202	"DMGDH"
"9502"	27236	12	0.504433548925516	"ARFIP1"
"9503"	100506126	5	0.504381389526393	"LINC00867"
"9504"	22841	12	0.504303150427707	"RAB11FIP2"
"9505"	7299	7	0.504303150427707	"TYR"
"9506"	400579	12	0.50419883162946	"FLJ35934"
"9507"	58986	13	0.50419883162946	"TMEM8A"
"9508"	115948	8	0.504094512831212	"CCDC151"
"9509"	4801	13	0.504094512831212	"NFYB"
"9510"	2936	11	0.504016273732527	"GSR"
"9511"	6569	6	0.503964114333403	"SLC34A1"
"9512"	340252	13	0.503859795535155	"ZNF680"
"9513"	84891	12	0.503859795535155	"ZSCAN10"
"9514"	64207	9	0.503859795535155	"IRF2BPL"
"9515"	7539	11	0.503755476736908	"ZFP37"
"9516"	203286	10	0.503677237638222	"ANKS6"
"9517"	6049	11	0.503677237638222	"RNF6"
"9518"	283726	6	0.503572918839975	"SAXO2"
"9519"	158293	13	0.503572918839975	"FAM120AOS"
"9520"	51633	11	0.503468600041728	"OTUD6B"
"9521"	10075	12	0.503468600041728	"HUWE1"
"9522"	6554	7	0.503390360943042	"SLC10A1"
"9523"	3975	11	0.503338201543918	"LHX1"
"9524"	57539	11	0.503259962445233	"WDR35"
"9525"	26092	10	0.503259962445233	"TOR1AIP1"
"9526"	65078	8	0.503155643646985	"RTN4R"
"9527"	686	13	0.503155643646985	"BTD"
"9528"	121536	12	0.503051324848738	"AEBP2"
"9529"	6314	12	0.503051324848738	"ATXN7"
"9530"	140823	11	0.502920926350928	"ROMO1"
"9531"	9575	9	0.502920926350928	"CLOCK"
"9532"	400	13	0.502920926350928	"ARL1"
"9533"	78996	12	0.502790527853119	"C7orf49"
"9534"	4914	10	0.502790527853119	"NTRK1"
"9535"	93974	12	0.502712288754434	"ATPIF1"
"9536"	137695	12	0.502634049655748	"TMEM68"
"9537"	84779	9	0.502634049655748	"NAA11"
"9538"	83755	10	0.502529730857501	"KRTAP4-12"
"9539"	9896	11	0.502529730857501	"FIG4"
"9540"	84245	11	0.502451491758815	"MRI1"
"9541"	51366	13	0.502373252660129	"UBR5"
"9542"	4968	12	0.502373252660129	"OGG1"
"9543"	11016	11	0.502268933861882	"ATF7"
"9544"	10603	13	0.502268933861882	"SH2B2"
"9545"	57532	12	0.502190694763196	"NUFIP2"
"9546"	100131733	7	0.502112455664511	"USP30-AS1"
"9547"	1758	7	0.502112455664511	"DMP1"
"9548"	10714	9	0.502034216565825	"POLD3"
"9549"	57683	10	0.501982057166701	"ZDBF2"
"9550"	79085	11	0.501903818068016	"SLC25A23"
"9551"	4215	11	0.501903818068016	"MAP3K3"
"9552"	79690	10	0.501747339870645	"GAL3ST4"
"9553"	64780	11	0.501747339870645	"MICAL1"
"9554"	57513	13	0.501747339870645	"CASKIN2"
"9555"	56981	12	0.501747339870645	"PRDM11"
"9556"	79958	13	0.501564781973712	"DENND1C"
"9557"	26030	11	0.501564781973712	"PLEKHG3"
"9558"	10945	11	0.501564781973712	"KDELR1"
"9559"	79609	10	0.501460463175464	"VCPKMT"
"9560"	154007	11	0.501382224076779	"SNRNP48"
"9561"	331	9	0.501382224076779	"XIAP"
"9562"	79846	10	0.501277905278531	"CFAP69"
"9563"	1944	11	0.501277905278531	"EFNA3"
"9564"	26054	9	0.501199666179846	"SENP6"
"9565"	10381	13	0.501147506780722	"TUBB3"
"9566"	56121	8	0.501069267682036	"PCDHB15"
"9567"	5693	12	0.501069267682036	"PSMB5"
"9568"	29035	12	0.500964948883789	"C16orf72"
"9569"	26027	11	0.500964948883789	"ACOT11"
"9570"	147945	9	0.500886709785103	"NLRP4"
"9571"	25792	11	0.50083455038598	"CIZ1"
"9572"	27244	12	0.500782390986856	"SESN1"
"9573"	9711	13	0.500730231587732	"RUBCN"
"9574"	54930	8	0.500625912789485	"HAUS4"
"9575"	53917	14	0.500625912789485	"RAB24"
"9576"	8065	13	0.500625912789485	"CUL5"
"9577"	51115	14	0.500495514291675	"RMDN1"
"9578"	5051	7	0.500495514291675	"PAFAH2"
"9579"	56891	6	0.50041727519299	"LGALS14"
"9580"	101927746	14	0.500339036094304	"LOC101927746"
"9581"	4909	10	0.500339036094304	"NTF4"
"9582"	100507419	7	0.500208637596495	"MMP25-AS1"
"9583"	202151	5	0.500208637596495	"RANBP3L"
"9584"	139135	9	0.500208637596495	"PASD1"
"9585"	388581	11	0.500104318798247	"FAM132A"
"9586"	64398	13	0.500052159399124	"MPP5"
"9587"	10781	12	0.5	"ZNF266"
"9588"	9401	13	0.499947840600876	"RECQL4"
"9589"	254528	11	0.499895681201753	"MEIOB"
"9590"	5229	11	0.499843521802629	"PGGT1B"
"9591"	10768	12	0.499791362403505	"AHCYL1"
"9592"	402415	7	0.499739203004381	"XKRX"
"9593"	92797	7	0.499608804506572	"HELB"
"9594"	80817	13	0.499608804506572	"CEP44"
"9595"	55679	10	0.499608804506572	"LIMS2"
"9596"	23556	11	0.499608804506572	"PIGN"
"9597"	55209	9	0.499478406008763	"SETD5"
"9598"	387104	11	0.499400166910077	"SOGA3"
"9599"	51138	11	0.499400166910077	"COPS4"
"9600"	80003	12	0.499269768412268	"PCNX2"
"9601"	51337	11	0.499269768412268	"THEM6"
"9602"	6794	10	0.499269768412268	"STK11"
"9603"	977	14	0.49916544961402	"CD151"
"9604"	8237	11	0.499087210515335	"USP11"
"9605"	4927	11	0.499087210515335	"NUP88"
"9606"	9472	12	0.498982891717087	"AKAP6"
"9607"	8894	12	0.498982891717087	"EIF2S2"
"9608"	4976	13	0.498904652618402	"OPA1"
"9609"	283174	12	0.498852493219278	"MIR4697HG"
"9610"	25987	12	0.498774254120593	"TSKU"
"9611"	1267	9	0.498774254120593	"CNP"
"9612"	100506555	6	0.498696015021907	"PVRL3-AS1"
"9613"	153364	12	0.498617775923221	"MBLAC2"
"9614"	23383	8	0.498617775923221	"MAU2"
"9615"	10667	10	0.498539536824536	"FARS2"
"9616"	84817	13	0.498435218026288	"TXNDC17"
"9617"	10813	11	0.498435218026288	"UTP14A"
"9618"	401	7	0.498435218026288	"PHOX2A"
"9619"	27336	12	0.498330899228041	"HTATSF1"
"9620"	8550	11	0.498278739828917	"MAPKAPK5"
"9621"	550643	11	0.498200500730232	"LINC01420"
"9622"	11277	12	0.498200500730232	"TREX1"
"9623"	56301	8	0.498122261631546	"SLC7A10"
"9624"	729967	12	0.498070102232422	"MORN2"
"9625"	85300	10	0.498017942833299	"ATCAY"
"9626"	2021	12	0.497965783434175	"ENDOG"
"9627"	145474	12	0.497887544335489	"LOC145474"
"9628"	10928	7	0.497887544335489	"RALBP1"
"9629"	84268	10	0.497809305236804	"RPAIN"
"9630"	26780	10	0.49775714583768	"SNORA68"
"9631"	80178	12	0.497678906738994	"C16orf59"
"9632"	4149	10	0.497678906738994	"MAX"
"9633"	25759	14	0.497600667640309	"SHC2"
"9634"	113201	11	0.497522428541623	"CASC4"
"9635"	9227	11	0.497522428541623	"LRAT"
"9636"	8928	11	0.497444189442938	"FOXH1"
"9637"	167359	10	0.497392030043814	"NIM1K"
"9638"	81627	13	0.497287711245566	"TRMT1L"
"9639"	79144	13	0.497287711245566	"PPDPF"
"9640"	65250	12	0.497287711245566	"C5orf42"
"9641"	57446	11	0.497183392447319	"NDRG3"
"9642"	6667	10	0.497131233048195	"SP1"
"9643"	9373	11	0.497079073649072	"PLAA"
"9644"	9573	10	0.497026914249948	"GDF3"
"9645"	113402	9	0.496974754850824	"SFT2D1"
"9646"	123803	11	0.496870436052577	"NTAN1"
"9647"	90134	6	0.496870436052577	"KCNH7"
"9648"	81857	12	0.496870436052577	"MED25"
"9649"	9366	6	0.496766117254329	"RAB9BP1"
"9650"	285605	11	0.496713957855206	"DTWD2"
"9651"	284307	12	0.496661798456082	"ZIK1"
"9652"	9128	9	0.496609639056958	"PRPF4"
"9653"	57226	10	0.496505320258711	"LYRM2"
"9654"	23193	10	0.496505320258711	"GANAB"
"9655"	1370	8	0.496505320258711	"CPN2"
"9656"	4696	11	0.496374921760901	"NDUFA3"
"9657"	1845	13	0.496374921760901	"DUSP3"
"9658"	158358	11	0.496244523263092	"KIAA2026"
"9659"	23219	12	0.496244523263092	"FBXO28"
"9660"	8787	9	0.496244523263092	"RGS9"
"9661"	55068	10	0.496088045065721	"ENOX1"
"9662"	2833	10	0.496088045065721	"CXCR3"
"9663"	846	9	0.496088045065721	"CASR"
"9664"	285965	13	0.495957646567912	"EPHA1-AS1"
"9665"	6836	10	0.495957646567912	"SURF4"
"9666"	60509	11	0.495879407469226	"AGBL5"
"9667"	55204	10	0.495827248070102	"GOLPH3L"
"9668"	7247	12	0.495775088670979	"TSN"
"9669"	163859	10	0.495722929271855	"SDE2"
"9670"	97	11	0.495670769872731	"ACYP1"
"9671"	65264	11	0.495618610473607	"UBE2Z"
"9672"	131368	9	0.495566451074484	"ZPLD1"
"9673"	64786	12	0.495488211975798	"TBC1D15"
"9674"	2979	5	0.495488211975798	"GUCA1B"
"9675"	101928770	4	0.495383893177551	"LINC01526"
"9676"	84666	9	0.495383893177551	"RETNLB"
"9677"	80235	10	0.495279574379303	"PIGZ"
"9678"	3276	14	0.495279574379303	"PRMT1"
"9679"	11234	10	0.495201335280618	"HPS5"
"9680"	85442	11	0.49509701648237	"KNDC1"
"9681"	54834	8	0.49509701648237	"GDAP2"
"9682"	9491	9	0.49509701648237	"PSMF1"
"9683"	253959	13	0.494966617984561	"RALGAPA1"
"9684"	148738	10	0.494966617984561	"HFE2"
"9685"	100289019	11	0.494862299186313	"SLC25A25-AS1"
"9686"	79626	9	0.494862299186313	"TNFAIP8L2"
"9687"	100507398	8	0.494784060087628	"INTS6-AS1"
"9688"	101927992	6	0.494653661589818	"LINC01213"
"9689"	246213	8	0.494653661589818	"SLC17A8"
"9690"	22979	13	0.494653661589818	"EFR3B"
"9691"	10138	10	0.494653661589818	"YAF2"
"9692"	9878	11	0.494523263092009	"TOX4"
"9693"	148398	9	0.494471103692885	"SAMD11"
"9694"	130951	11	0.494418944293762	"M1AP"
"9695"	4775	12	0.494366784894638	"NFATC3"
"9696"	100506302	8	0.494262466096391	"LOC100506302"
"9697"	100128750	10	0.494262466096391	"RBPMS-AS1"
"9698"	340348	12	0.494262466096391	"TSPAN33"
"9699"	23351	11	0.494132067598581	"KHNYN"
"9700"	2060	10	0.494132067598581	"EPS15"
"9701"	90024	5	0.494053828499896	"FLJ20021"
"9702"	57511	13	0.493949509701648	"COG6"
"9703"	26548	8	0.493949509701648	"ITGB1BP2"
"9704"	4150	10	0.493949509701648	"MAZ"
"9705"	118663	9	0.493845190903401	"BTBD16"
"9706"	29966	13	0.493793031504277	"STRN3"
"9707"	58157	8	0.493714792405591	"NGB"
"9708"	57106	12	0.493714792405591	"NAT14"
"9709"	55296	12	0.493636553306906	"TBC1D19"
"9710"	55911	12	0.493584393907782	"APOBR"
"9711"	3235	12	0.493532234508658	"HOXD9"
"9712"	84775	11	0.493480075109535	"ZNF607"
"9713"	10514	12	0.493427915710411	"MYBBP1A"
"9714"	201299	11	0.493375756311287	"RDM1"
"9715"	27436	13	0.493323596912164	"EML4"
"9716"	4058	8	0.49327143751304	"LTK"
"9717"	131450	11	0.493167118714792	"CD200R1"
"9718"	7013	11	0.493167118714792	"TERF1"
"9719"	734	10	0.493167118714792	"OSGIN2"
"9720"	114785	12	0.493036720216983	"MBD6"
"9721"	4889	8	0.493036720216983	"NPY5R"
"9722"	89874	13	0.492958481118298	"SLC25A21"
"9723"	83695	13	0.492906321719174	"RHNO1"
"9724"	64924	15	0.49285416232005	"SLC30A5"
"9725"	10084	10	0.492802002920926	"PQBP1"
"9726"	84100	12	0.492749843521803	"ARL6"
"9727"	65080	11	0.492645524723555	"MRPL44"
"9728"	51014	10	0.492645524723555	"TMED7"
"9729"	23588	8	0.492645524723555	"KLHDC2"
"9730"	100129195	6	0.492541205925308	"ZSCAN16-AS1"
"9731"	2103	8	0.492489046526184	"ESRRB"
"9732"	54985	12	0.49243688712706	"HCFC1R1"
"9733"	10420	8	0.492332568328813	"TESK2"
"9734"	5638	15	0.492332568328813	"PRRG1"
"9735"	141	8	0.492332568328813	"ADPRH"
"9736"	4606	8	0.492228249530565	"MYBPC2"
"9737"	283554	12	0.49215001043188	"GPR137C"
"9738"	23353	11	0.49215001043188	"SUN1"
"9739"	10055	10	0.492045691633632	"SAE1"
"9740"	4205	10	0.492045691633632	"MEF2A"
"9741"	51382	9	0.491915293135823	"ATP6V1D"
"9742"	10882	9	0.491915293135823	"C1QL1"
"9743"	9622	12	0.491915293135823	"KLK4"
"9744"	8721	8	0.491784894638014	"EDF1"
"9745"	8662	9	0.491784894638014	"EIF3B"
"9746"	153090	13	0.491654496140204	"DAB2IP"
"9747"	92369	11	0.491654496140204	"SPSB4"
"9748"	11276	12	0.491654496140204	"SYNRG"
"9749"	57508	12	0.491550177341957	"INTS2"
"9750"	56061	13	0.491498017942833	"UBFD1"
"9751"	27131	10	0.49144585854371	"SNX5"
"9752"	83985	6	0.491393699144586	"SPNS1"
"9753"	54207	10	0.491263300646777	"KCNK10"
"9754"	30813	8	0.491263300646777	"VSX1"
"9755"	10130	11	0.491263300646777	"PDIA6"
"9756"	9570	12	0.491263300646777	"GOSR2"
"9757"	220002	10	0.491132902148967	"CYB561A3"
"9758"	131408	14	0.491080742749844	"FAM131A"
"9759"	57337	11	0.49102858335072	"SENP7"
"9760"	400931	7	0.490924264552472	"MIRLET7BHG"
"9761"	359787	10	0.490924264552472	"DPPA3"
"9762"	51290	11	0.490924264552472	"ERGIC2"
"9763"	130535	10	0.490819945754225	"KCTD18"
"9764"	414918	12	0.490767786355101	"DENND6B"
"9765"	30836	10	0.490689547256416	"DNTTIP2"
"9766"	3009	9	0.490689547256416	"HIST1H1B"
"9767"	9703	8	0.490585228458168	"KIAA0100"
"9768"	471	9	0.490585228458168	"ATIC"
"9769"	9856	8	0.490506989359483	"KIAA0319"
"9770"	84542	12	0.490402670561235	"KIAA1841"
"9771"	3313	13	0.490402670561235	"HSPA9"
"9772"	2108	10	0.490402670561235	"ETFA"
"9773"	1259	10	0.490298351762988	"CNGA1"
"9774"	25827	12	0.490246192363864	"FBXL2"
"9775"	23632	11	0.49019403296474	"CA14"
"9776"	100289092	12	0.490011475067807	"ATP2A1-AS1"
"9777"	116842	10	0.490011475067807	"LEAP2"
"9778"	85459	11	0.490011475067807	"CEP295"
"9779"	79697	8	0.490011475067807	"C14orf169"
"9780"	64744	13	0.490011475067807	"SMAP2"
"9781"	5048	12	0.490011475067807	"PAFAH1B1"
"9782"	92999	13	0.489750678072189	"ZBTB47"
"9783"	55829	8	0.489750678072189	"SELENOS"
"9784"	51318	11	0.489750678072189	"MRPL35"
"9785"	2147	9	0.489750678072189	"F2"
"9786"	254050	11	0.489568120175256	"LRRC43"
"9787"	222068	10	0.489568120175256	"TMED4"
"9788"	10565	9	0.489568120175256	"ARFGEF1"
"9789"	100128191	10	0.489307323179637	"TMPO-AS1"
"9790"	378825	9	0.489307323179637	"PICSAR"
"9791"	92305	9	0.489307323179637	"TMEM129"
"9792"	55770	8	0.489307323179637	"EXOC2"
"9793"	55713	11	0.489307323179637	"ZNF334"
"9794"	26056	12	0.489307323179637	"RAB11FIP5"
"9795"	10886	11	0.489307323179637	"NPFFR2"
"9796"	3091	9	0.489098685583142	"HIF1A"
"9797"	94104	13	0.489046526184018	"PAXBP1"
"9798"	90637	9	0.488942207385771	"ZFAND2A"
"9799"	79269	11	0.488942207385771	"DCAF10"
"9800"	55729	12	0.488942207385771	"ATF7IP"
"9801"	352909	11	0.488837888587523	"DNAAF3"
"9802"	338557	5	0.488733569789276	"FFAR4"
"9803"	112487	12	0.488733569789276	"DTD2"
"9804"	10838	11	0.488733569789276	"ZNF275"
"9805"	51264	10	0.488629250991029	"MRPL27"
"9806"	1762	11	0.488577091591905	"DMWD"
"9807"	7092	11	0.488524932192781	"TLL1"
"9808"	55206	12	0.488472772793657	"SBNO1"
"9809"	345757	12	0.488394533694972	"FAM174A"
"9810"	30818	8	0.488394533694972	"KCNIP3"
"9811"	148304	11	0.488290214896724	"C1orf74"
"9812"	25898	11	0.488290214896724	"RCHY1"
"9813"	85365	9	0.488185896098477	"ALG2"
"9814"	6747	13	0.488185896098477	"SSR3"
"9815"	89910	12	0.488107656999791	"UBE3B"
"9816"	8358	8	0.488055497600668	"HIST1H3B"
"9817"	90525	7	0.488003338201544	"SHF"
"9818"	101927851	9	0.487925099102858	"LOC101927851"
"9819"	55604	10	0.487925099102858	"CARMIL1"
"9820"	55920	11	0.487820780304611	"RCC2"
"9821"	54906	12	0.487820780304611	"FAM208B"
"9822"	56180	13	0.487742541205925	"MOSPD1"
"9823"	90499	11	0.487690381806802	"FAM95A"
"9824"	79607	8	0.487638222407678	"FAM118B"
"9825"	55279	11	0.487586063008554	"ZNF654"
"9826"	8241	6	0.48753390360943	"RBM10"
"9827"	84432	7	0.487481744210307	"PROK1"
"9828"	340602	7	0.487429584811183	"CXorf67"
"9829"	11333	13	0.487377425412059	"PDAP1"
"9830"	7087	9	0.487325266012936	"ICAM5"
"9831"	54520	11	0.487273106613812	"CCDC93"
"9832"	127703	10	0.487194867515126	"C1orf216"
"9833"	63978	10	0.487194867515126	"PRDM14"
"9834"	91977	13	0.487116628416441	"MYOZ3"
"9835"	100131067	10	0.487064469017317	"CKMT2-AS1"
"9836"	7332	10	0.487012309618193	"UBE2L3"
"9837"	51012	11	0.486960150219069	"PRELID3B"
"9838"	140710	13	0.486907990819946	"SOGA1"
"9839"	129401	13	0.48682975172126	"NUP35"
"9840"	23457	8	0.48682975172126	"ABCB9"
"9841"	57154	11	0.486751512622575	"SMURF1"
"9842"	101927275	7	0.486673273523889	"NDUFV2-AS1"
"9843"	3024	6	0.486673273523889	"HIST1H1A"
"9844"	79991	9	0.486595034425203	"STN1"
"9845"	1951	11	0.48654287502608	"CELSR3"
"9846"	5901	11	0.486464635927394	"RAN"
"9847"	5442	9	0.486464635927394	"POLRMT"
"9848"	375190	12	0.486386396828709	"FAM228B"
"9849"	100132074	11	0.486308157730023	"FOXO6"
"9850"	200895	10	0.486308157730023	"DHFR2"
"9851"	84904	6	0.486203838931775	"ARHGEF39"
"9852"	1576	9	0.486203838931775	"CYP3A4"
"9853"	79944	12	0.486099520133528	"L2HGDH"
"9854"	79836	12	0.486099520133528	"LONRF3"
"9855"	84299	7	0.486021281034842	"MIEN1"
"9856"	84570	11	0.485943041936157	"COL25A1"
"9857"	5207	7	0.485943041936157	"PFKFB1"
"9858"	8816	10	0.485864802837471	"DCAF5"
"9859"	11077	11	0.485812643438348	"HSF2BP"
"9860"	92342	10	0.4857083246401	"METTL18"
"9861"	55750	11	0.4857083246401	"AGK"
"9862"	9168	9	0.4857083246401	"TMSB10"
"9863"	7597	9	0.485604005841853	"ZBTB25"
"9864"	51002	11	0.485551846442729	"TPRKB"
"9865"	64149	12	0.485473607344043	"C17orf75"
"9866"	51439	10	0.485473607344043	"FAM8A1"
"9867"	100507642	10	0.485395368245358	"LOC100507642"
"9868"	57097	11	0.485343208846234	"PARP11"
"9869"	124925	9	0.485264969747549	"SEZ6"
"9870"	51773	10	0.485264969747549	"RSF1"
"9871"	101927667	10	0.485134571249739	"LINC01535"
"9872"	122704	11	0.485134571249739	"MRPL52"
"9873"	57050	10	0.485134571249739	"UTP3"
"9874"	338645	6	0.485030252451492	"LUZP2"
"9875"	393	13	0.484978093052368	"ARHGAP4"
"9876"	51601	10	0.484925933653244	"LIPT1"
"9877"	339778	7	0.484795535155435	"C2orf70"
"9878"	57596	10	0.484795535155435	"BEGAIN"
"9879"	54891	12	0.484795535155435	"INO80D"
"9880"	11056	11	0.484795535155435	"DDX52"
"9881"	5409	7	0.484665136657626	"PNMT"
"9882"	391712	7	0.484612977258502	"TRIM61"
"9883"	100506649	12	0.484534738159816	"PXN-AS1"
"9884"	55239	13	0.484534738159816	"OGFOD1"
"9885"	29763	13	0.484456499061131	"PACSIN3"
"9886"	137872	10	0.484378259962445	"ADHFE1"
"9887"	51533	10	0.484378259962445	"PHF7"
"9888"	153469	10	0.48430002086376	"JAKMIP2-AS1"
"9889"	134549	10	0.484221781765074	"SHROOM1"
"9890"	164	10	0.484221781765074	"AP1G1"
"9891"	81671	12	0.484143542666388	"VMP1"
"9892"	79570	11	0.484065303567703	"NKAIN1"
"9893"	3455	11	0.484065303567703	"IFNAR2"
"9894"	55586	9	0.483960984769455	"MIOX"
"9895"	10806	11	0.483960984769455	"SDCCAG8"
"9896"	84295	12	0.48388274567077	"PHF6"
"9897"	283999	7	0.483830586271646	"TMEM235"
"9898"	90768	11	0.483752347172961	"LOC90768"
"9899"	57232	10	0.483752347172961	"ZNF630"
"9900"	80146	11	0.483674108074275	"UXS1"
"9901"	147699	9	0.483595868975589	"PPM1N"
"9902"	4234	10	0.483595868975589	"METTL1"
"9903"	285627	4	0.483517629876904	"LOC285627"
"9904"	130752	12	0.483413311078656	"MDH1B"
"9905"	64839	11	0.483413311078656	"FBXL17"
"9906"	6369	8	0.483413311078656	"CCL24"
"9907"	57407	12	0.483308992280409	"NMRAL1"
"9908"	729522	9	0.483230753181723	"AACSP1"
"9909"	162417	10	0.483230753181723	"NAGS"
"9910"	85449	10	0.483126434383476	"KIAA1755"
"9911"	9578	11	0.483126434383476	"CDC42BPB"
"9912"	101927623	5	0.483022115585228	"LOC101927623"
"9913"	152100	9	0.483022115585228	"CMC1"
"9914"	1841	8	0.482943876486543	"DTYMK"
"9915"	152185	11	0.482891717087419	"SPICE1"
"9916"	79133	9	0.482787398289172	"NDUFAF5"
"9917"	26974	10	0.482787398289172	"ZNF285"
"9918"	112	13	0.482787398289172	"ADCY6"
"9919"	79729	9	0.482683079490924	"SH3D21"
"9920"	6929	9	0.482604840392239	"TCF3"
"9921"	2542	11	0.482604840392239	"SLC37A4"
"9922"	339559	10	0.482526601293553	"ZFP69"
"9923"	92579	13	0.482474441894429	"G6PC3"
"9924"	9761	10	0.482422282495306	"MLEC"
"9925"	5297	7	0.482370123096182	"PI4KA"
"9926"	3340	12	0.482317963697058	"NDST1"
"9927"	375790	12	0.482265804297934	"AGRN"
"9928"	150967	7	0.482187565199249	"PKI55"
"9929"	90203	12	0.482187565199249	"SNX21"
"9930"	79665	10	0.482109326100563	"DHX40"
"9931"	1736	12	0.48205716670144	"DKC1"
"9932"	1742	11	0.482005007302316	"DLG4"
"9933"	2825	8	0.481952847903192	"GPR1"
"9934"	28512	11	0.481900688504068	"NKIRAS1"
"9935"	51526	11	0.481848529104945	"OSER1"
"9936"	7561	9	0.481744210306697	"ZNF14"
"9937"	6227	11	0.481744210306697	"RPS21"
"9938"	988	9	0.481744210306697	"CDC5L"
"9939"	440982	8	0.481561652409764	"LOC440982"
"9940"	130162	12	0.481561652409764	"CLHC1"
"9941"	27181	6	0.481561652409764	"SIGLEC8"
"9942"	6749	10	0.481561652409764	"SSRP1"
"9943"	57642	6	0.481405174212393	"COL20A1"
"9944"	9526	11	0.481405174212393	"MPDU1"
"9945"	57498	12	0.481300855414146	"KIDINS220"
"9946"	54363	9	0.481300855414146	"HAO1"
"9947"	165918	12	0.481118297517213	"RNF168"
"9948"	137682	10	0.481118297517213	"NDUFAF6"
"9949"	132789	13	0.481118297517213	"GNPDA2"
"9950"	83758	9	0.481118297517213	"RBP5"
"9951"	3295	11	0.481118297517213	"HSD17B4"
"9952"	4521	12	0.480961819319841	"NUDT1"
"9953"	1786	9	0.480909659920718	"DNMT1"
"9954"	5993	8	0.480857500521594	"RFX5"
"9955"	91522	8	0.48080534112247	"COL23A1"
"9956"	339448	11	0.480753181723347	"C1orf174"
"9957"	103352670	8	0.480674942624661	"LINC01419"
"9958"	83464	12	0.480674942624661	"APH1B"
"9959"	60560	12	0.480596703525975	"NAA35"
"9960"	257397	10	0.480544544126852	"TAB3"
"9961"	51426	9	0.480492384727728	"POLK"
"9962"	440026	11	0.480440225328604	"TMEM41B"
"9963"	81790	13	0.480361986229919	"RNF170"
"9964"	2288	13	0.480361986229919	"FKBP4"
"9965"	55256	10	0.480283747131233	"ADI1"
"9966"	1607	8	0.480231587732109	"DGKB"
"9967"	55705	9	0.480179428332986	"IPO9"
"9968"	91608	11	0.4801011892343	"RASL10B"
"9969"	8884	11	0.4801011892343	"SLC5A6"
"9970"	117144	10	0.480022950135614	"CATSPER1"
"9971"	221264	13	0.479970790736491	"AK9"
"9972"	8798	10	0.479892551637805	"DYRK4"
"9973"	405	13	0.479892551637805	"ARNT"
"9974"	159963	9	0.47981431253912	"SLC5A12"
"9975"	124491	11	0.479736073440434	"TMEM170A"
"9976"	63036	7	0.479736073440434	"CELA2A"
"9977"	9597	7	0.479657834341748	"SMAD5-AS1"
"9978"	283335	5	0.479605674942625	"LOC283335"
"9979"	91734	6	0.479553515543501	"IDI2"
"9980"	100507477	11	0.479475276444815	"LOC100507477"
"9981"	1793	13	0.479475276444815	"DOCK1"
"9982"	4622	9	0.47939703734613	"MYH4"
"9983"	23116	13	0.479344877947006	"FAM179B"
"9984"	83592	11	0.479240559148759	"AKR1E2"
"9985"	55272	11	0.479240559148759	"IMP3"
"9986"	27019	5	0.479240559148759	"DNAI1"
"9987"	55159	13	0.479110160650949	"RFWD3"
"9988"	6046	9	0.479110160650949	"BRD2"
"9989"	126068	11	0.479031921552264	"ZNF441"
"9990"	118425	6	0.47897976215314	"PCAT4"
"9991"	5356	9	0.478927602754016	"PLRG1"
"9992"	130507	11	0.478849363655331	"UBR3"
"9993"	79959	12	0.478849363655331	"CEP76"
"9994"	54890	11	0.478771124556645	"ALKBH5"
"9995"	6742	6	0.478718965157521	"SSBP1"
"9996"	400550	9	0.478640726058836	"FENDRR"
"9997"	7694	8	0.478640726058836	"ZNF135"
"9998"	64061	7	0.47856248696015	"TSPYL2"
"9999"	10204	11	0.478484247861465	"NUTF2"
"10000"	6568	9	0.478484247861465	"SLC17A1"
"10001"	4763	11	0.478406008762779	"NF1"
"10002"	286367	8	0.478327769664093	"LOC286367"
"10003"	80022	12	0.478327769664093	"MYO15B"
"10004"	677769	10	0.478223450865846	"SCARNA17"
"10005"	51320	12	0.478223450865846	"MEX3C"
"10006"	348995	9	0.47814521176716	"NUP43"
"10007"	4710	10	0.478093052368037	"NDUFB4"
"10008"	124093	9	0.478040892968913	"CCDC78"
"10009"	8243	11	0.477962653870227	"SMC1A"
"10010"	2720	10	0.477962653870227	"GLB1"
